poi_id,front_img,title,avg_score,all_comment_num,address
86438632,https://p0.meituan.net/dpmerchantpic/c0225726ea5b1030f2a2fa769a5a754999056.jpg@275w_157h_1e_1c,中健健身（金石广场店）,4.5,169,黄岛区井冈山路与珠江路交口东南角金石国际广场6楼
186705093,https://p0.meituan.net/dpmerchantpic/fc6a9b375efba6f5150454408f95175a34158.jpg@275w_157h_1e_1c,S-Dream+健身工作室（卓越世纪店）,5,49,市北区龙城路卓越世纪中心4号楼1101
1416547569,https://p1.meituan.net/dpmerchantpic/3592ffa30a02a28db6323fe61121a452194575.jpg,伍佰优品健身（麦凯乐店）,3.5,10,市南区香港中路69号麦凯乐商场8层
93253634,https://p0.meituan.net/dpmerchantpic/851f2530f9c1cb0e9b8dc07a287c3fb2284805.jpg@275w_157h_1e_1c,奥维斯健身俱乐部（水悦城店）,4.3,55,城阳区正阳路水悦城19号楼柯露广场3层
1650953228,https://p1.meituan.net/merchantpic/5f1c7defa0349bdfd2d3e3c1b7939168291589.jpg@275w_157h_1e_1c,欧森健身工作室,5,13,市北区山东路171号戊2-4、5、6、7号
193282237,https://p0.meituan.net/dpmerchantpic/b6b4353a01e4d8f96f5bb77b78877b9c150178.jpg,千遍健身,5,11,市南区闽江路199号
87557805,https://p0.meituan.net/dpmerchantpic/2dc0df6e5e23e3c7dc1e4649b8637cc7305748.jpg@275w_157h_1e_1c,奥本健身（青岛新业店）,3.4,87,市北区辽阳西路100号新业广场1层
179659016,https://p0.meituan.net/merchantpic/959a740ad4a8615e03b4de01b65de093364243.jpg@275w_157h_1e_1c,零度健身工作室（台东店）,4.7,22,市北区昌邑路与利津路交叉口西行30米路北（雒口路公交站点）
191621503,https://p1.meituan.net/merchantpic/c2cb40e431c98ac7521525590b6153e4261412.jpg,HX健身工作室,5,1,崂山区香港东路138号201商铺（金橡酒窖旁）
159564952,https://p1.meituan.net/merchantpic/07d97ad5cc1b84eb1a7bb093b8340caf103256.jpg@275w_157h_1e_1c,睿德时代私教工作室（李村店）,5,161,李沧区金水路1046-2号（胡家小院私房菜旁）
750150195,https://p0.meituan.net/dpmerchantpic/e1845c6780938ef9f222685447bb346a178451.jpg@275w_157h_1e_1c,乐刻健身（大融城店）,3.5,1,市北区敦化路137号卓越大融城3层31-32号
1600557453,https://p0.meituan.net/adunion/b3d6e032592272f38e39ac41cd0f2f15876660.jpg,Kangaroo team健身工作室,4,4,市北区黑龙江路南路2号乙-89户
159980531,https://p0.meituan.net/joymerchant/43eeb37c86a31a3f184f7ceddc5c76eb--1697862745.jpg@275w_157h_1e_1c,星倍力游泳健身会所（黄岛店）,5,819,黄岛区长江中路230号开元名都大酒店6楼（国贸大厦A座/麦凯乐/佳世客/利群/井冈山地铁口）
1678739990,https://p1.meituan.net/merchantpic/f6cd200e9c7673d90723223dc12b513e372544.jpg@275w_157h_1e_1c,MAX重生综合训练中心,4.9,17,黄岛区阿里山路92号3楼
164502769,https://p1.meituan.net/merchantpic/ed15372f2e192d5084eb20189e44c3dc566744.jpg,新零点私人健身工作室,4.6,9,即墨市流浩河三路幸福广场
195030083,https://p1.meituan.net/merchantpic/1371973ff636a8fde5cfc91f139c9fd6420293.jpg@275w_157h_1e_1c,朝阳健身俱乐部,3.9,32,黄岛区滨海大道东方影都万达公馆A2区2039_111
